Accuracy,PrimeNr,Subject,TargetNr,TargetNr_wrong,Task,Time,Group
False,171.0,6449,148.0,127.0,Relative,Inf,Map
True,133.0,6449,129.0,78.0,Relative,Inf,Map
True,113.0,6449,142.0,165.0,Relative,Inf,Map
False,156.0,6449,194.0,197.0,Relative,Inf,Map
False,33.0,6449,62.0,128.0,Relative,Inf,Map
True,135.0,6449,109.0,60.0,Relative,Inf,Map
False,119.0,6449,134.0,123.0,Relative,Inf,Map
False,133.0,6449,112.0,160.0,Relative,Inf,Map
False,33.0,6449,28.0,101.0,Relative,Inf,Map
True,131.0,6449,105.0,124.0,Relative,Inf,Map
True,131.0,6449,136.0,102.0,Relative,Inf,Map
True,180.0,6449,157.0,130.0,Relative,Inf,Map
False,152.0,6449,155.0,197.0,Relative,Inf,Map
True,156.0,7085,177.0,188.0,Relative,3s,Map
True,152.0,7085,187.0,9.0,Relative,3s,Map
True,133.0,7085,118.0,199.0,Relative,3s,Map
True,133.0,7085,107.0,172.0,Relative,3s,Map
False,76.0,7085,72.0,197.0,Relative,3s,Map
True,189.0,7085,190.0,19.0,Relative,3s,Map
True,15.0,7085,36.0,195.0,Relative,3s,Map
False,156.0,7085,173.0,120.0,Relative,3s,Map
True,135.0,7085,126.0,115.0,Relative,3s,Map
True,180.0,7085,158.0,134.0,Relative,3s,Map
True,189.0,7085,191.0,67.0,Relative,3s,Map
True,55.0,7085,59.0,34.0,Relative,3s,Map
True,117.0,7085,145.0,71.0,Relative,3s,Map
True,193.0,7085,151.0,167.0,Relative,3s,Map
True,135.0,7085,132.0,114.0,Relative,3s,Map
True,81.0,7085,69.0,200.0,Relative,3s,Map
False,171.0,7085,147.0,88.0,Relative,3s,Map
True,33.0,7085,73.0,61.0,Relative,3s,Map
True,81.0,7085,52.0,148.0,Relative,3s,Map
False,15.0,7085,18.0,137.0,Relative,3s,Map
True,119.0,7085,130.0,139.0,Relative,3s,Map
True,117.0,7085,110.0,53.0,Relative,3s,Map
True,55.0,7085,50.0,85.0,Relative,3s,Map
True,39.0,7085,83.0,142.0,Relative,3s,Map
False,193.0,7085,149.0,106.0,Relative,3s,Map
True,113.0,7085,104.0,199.0,Relative,3s,Map
True,171.0,7085,182.0,175.0,Relative,3s,Map
False,180.0,7085,169.0,125.0,Relative,3s,Map
True,76.0,7085,99.0,102.0,Relative,3s,Map
True,33.0,7085,38.0,178.0,Relative,3s,Map
False,113.0,7085,143.0,163.0,Relative,3s,Map
True,119.0,7085,121.0,108.0,Relative,3s,Map
True,131.0,7085,138.0,198.0,Relative,3s,Map
True,39.0,7085,40.0,75.0,Relative,3s,Map
True,152.0,7085,181.0,184.0,Relative,3s,Map
True,131.0,7085,146.0,186.0,Relative,3s,Map
True,133.0,7085,129.0,78.0,Relative,Inf,Map
True,113.0,7085,106.0,168.0,Relative,Inf,Map
True,81.0,7085,1.0,141.0,Relative,Inf,Map
True,189.0,7085,199.0,196.0,Relative,Inf,Map
False,133.0,7085,112.0,160.0,Relative,Inf,Map
True,152.0,7085,174.0,116.0,Relative,Inf,Map
True,152.0,7085,155.0,197.0,Relative,Inf,Map
False,39.0,7085,31.0,127.0,Relative,Inf,Map
True,113.0,7085,142.0,165.0,Relative,Inf,Map
False,33.0,7085,28.0,101.0,Relative,Inf,Map
True,117.0,7085,200.0,142.0,Relative,Inf,Map
True,189.0,7085,178.0,91.0,Relative,Inf,Map
True,117.0,7085,122.0,153.0,Relative,Inf,Map
False,193.0,7085,176.0,141.0,Relative,Inf,Map
True,81.0,7085,57.0,51.0,Relative,Inf,Map
True,76.0,7085,97.0,104.0,Relative,Inf,Map
True,180.0,7085,154.0,137.0,Relative,Inf,Map
True,15.0,7085,47.0,136.0,Relative,Inf,Map
True,135.0,7085,109.0,60.0,Relative,Inf,Map
True,119.0,7085,103.0,170.0,Relative,Inf,Map
True,119.0,7085,134.0,123.0,Relative,Inf,Map
True,171.0,7085,198.0,111.0,Relative,Inf,Map
True,193.0,7085,162.0,142.0,Relative,Inf,Map
False,171.0,7085,148.0,127.0,Relative,Inf,Map
True,55.0,7085,49.0,103.0,Relative,Inf,Map
True,180.0,7085,157.0,130.0,Relative,Inf,Map
True,55.0,7085,79.0,65.0,Relative,Inf,Map
True,156.0,7085,159.0,179.0,Relative,Inf,Map
True,131.0,7085,105.0,124.0,Relative,Inf,Map
True,135.0,7085,120.0,17.0,Relative,Inf,Map
False,39.0,7085,11.0,20.0,Relative,Inf,Map
True,15.0,7085,37.0,140.0,Relative,Inf,Map
True,76.0,7085,64.0,105.0,Relative,Inf,Map
True,131.0,7085,136.0,102.0,Relative,Inf,Map
True,156.0,7085,194.0,197.0,Relative,Inf,Map
True,33.0,7085,62.0,128.0,Relative,Inf,Map
True,113.0,7396,143.0,163.0,Relative,3s,Map
True,189.0,7396,190.0,19.0,Relative,3s,Map
False,131.0,7396,146.0,186.0,Relative,3s,Map
True,135.0,7396,126.0,115.0,Relative,3s,Map
False,76.0,7396,99.0,102.0,Relative,3s,Map
False,135.0,7396,132.0,114.0,Relative,3s,Map
True,193.0,7396,149.0,106.0,Relative,3s,Map
False,119.0,7396,130.0,139.0,Relative,3s,Map
True,189.0,7396,191.0,67.0,Relative,3s,Map
True,76.0,7396,72.0,197.0,Relative,3s,Map
False,156.0,7396,173.0,120.0,Relative,3s,Map
True,156.0,7396,177.0,188.0,Relative,3s,Map
False,171.0,7396,147.0,88.0,Relative,3s,Map
False,55.0,7396,59.0,34.0,Relative,3s,Map
False,180.0,7396,158.0,134.0,Relative,3s,Map
True,133.0,7396,107.0,172.0,Relative,3s,Map
False,39.0,7396,40.0,75.0,Relative,3s,Map
False,15.0,7396,18.0,137.0,Relative,3s,Map
False,117.0,7396,145.0,71.0,Relative,3s,Map
True,81.0,7396,52.0,148.0,Relative,3s,Map
True,55.0,7396,50.0,85.0,Relative,3s,Map
True,152.0,7396,187.0,9.0,Relative,3s,Map
True,117.0,7396,110.0,53.0,Relative,3s,Map
False,39.0,7396,83.0,142.0,Relative,3s,Map
False,133.0,7396,118.0,199.0,Relative,3s,Map
True,15.0,7396,36.0,195.0,Relative,3s,Map
True,180.0,7396,169.0,125.0,Relative,3s,Map
True,33.0,7396,73.0,61.0,Relative,3s,Map
False,152.0,7396,181.0,184.0,Relative,3s,Map
False,131.0,7396,138.0,198.0,Relative,3s,Map
False,113.0,7396,104.0,199.0,Relative,3s,Map
False,81.0,7396,69.0,200.0,Relative,3s,Map
False,33.0,7396,38.0,178.0,Relative,3s,Map
False,119.0,7396,121.0,108.0,Relative,3s,Map
False,171.0,7396,182.0,175.0,Relative,3s,Map
False,193.0,7396,151.0,167.0,Relative,3s,Map
True,113.0,7396,142.0,165.0,Relative,Inf,Map
True,135.0,7396,120.0,17.0,Relative,Inf,Map
False,133.0,7396,112.0,160.0,Relative,Inf,Map
False,55.0,7396,49.0,103.0,Relative,Inf,Map
True,33.0,7396,28.0,101.0,Relative,Inf,Map
True,81.0,7396,1.0,141.0,Relative,Inf,Map
True,133.0,7396,129.0,78.0,Relative,Inf,Map
True,119.0,7396,103.0,170.0,Relative,Inf,Map
True,189.0,7396,199.0,196.0,Relative,Inf,Map
True,171.0,7396,148.0,127.0,Relative,Inf,Map
True,55.0,7396,79.0,65.0,Relative,Inf,Map
True,33.0,7396,62.0,128.0,Relative,Inf,Map
True,39.0,7396,31.0,127.0,Relative,Inf,Map
True,131.0,7396,105.0,124.0,Relative,Inf,Map
True,135.0,7396,109.0,60.0,Relative,Inf,Map
True,119.0,7396,134.0,123.0,Relative,Inf,Map
False,193.0,7396,162.0,142.0,Relative,Inf,Map
False,152.0,7396,155.0,197.0,Relative,Inf,Map
False,180.0,7396,157.0,130.0,Relative,Inf,Map
True,81.0,7396,57.0,51.0,Relative,Inf,Map
True,156.0,7396,194.0,197.0,Relative,Inf,Map
True,113.0,7396,106.0,168.0,Relative,Inf,Map
False,15.0,7396,47.0,136.0,Relative,Inf,Map
True,117.0,7396,122.0,153.0,Relative,Inf,Map
False,15.0,7396,37.0,140.0,Relative,Inf,Map
False,193.0,7396,176.0,141.0,Relative,Inf,Map
False,156.0,7396,159.0,179.0,Relative,Inf,Map
True,152.0,7396,174.0,116.0,Relative,Inf,Map
True,180.0,7396,154.0,137.0,Relative,Inf,Map
True,131.0,7396,136.0,102.0,Relative,Inf,Map
True,76.0,7396,97.0,104.0,Relative,Inf,Map
True,117.0,7396,200.0,142.0,Relative,Inf,Map
False,39.0,7396,11.0,20.0,Relative,Inf,Map
False,76.0,7396,64.0,105.0,Relative,Inf,Map
True,189.0,7396,178.0,91.0,Relative,Inf,Map
True,171.0,7396,198.0,111.0,Relative,Inf,Map
True,156.0,7844,177.0,188.0,Relative,3s,Map
False,119.0,7844,130.0,139.0,Relative,3s,Map
True,133.0,7844,107.0,172.0,Relative,3s,Map
False,152.0,7844,187.0,9.0,Relative,3s,Map
False,180.0,7844,158.0,134.0,Relative,3s,Map
False,180.0,7844,169.0,125.0,Relative,3s,Map
False,55.0,7844,59.0,34.0,Relative,3s,Map
False,117.0,7844,110.0,53.0,Relative,3s,Map
True,135.0,7844,126.0,115.0,Relative,3s,Map
False,81.0,7844,52.0,148.0,Relative,3s,Map
True,133.0,7844,118.0,199.0,Relative,3s,Map
True,81.0,7844,69.0,200.0,Relative,3s,Map
False,171.0,7844,182.0,175.0,Relative,3s,Map
False,113.0,7844,104.0,199.0,Relative,3s,Map
True,193.0,7844,149.0,106.0,Relative,3s,Map
False,193.0,7844,151.0,167.0,Relative,3s,Map
True,152.0,7844,181.0,184.0,Relative,3s,Map
False,171.0,7844,147.0,88.0,Relative,3s,Map
True,15.0,7844,18.0,137.0,Relative,3s,Map
True,156.0,7844,173.0,120.0,Relative,3s,Map
True,117.0,7844,145.0,71.0,Relative,3s,Map
True,189.0,7844,191.0,67.0,Relative,3s,Map
False,33.0,7844,38.0,178.0,Relative,3s,Map
False,113.0,7844,143.0,163.0,Relative,3s,Map
False,76.0,7844,72.0,197.0,Relative,3s,Map
False,131.0,7844,138.0,198.0,Relative,3s,Map
False,76.0,7844,99.0,102.0,Relative,3s,Map
False,119.0,7844,121.0,108.0,Relative,3s,Map
True,39.0,7844,83.0,142.0,Relative,3s,Map
True,135.0,7844,132.0,114.0,Relative,3s,Map
True,39.0,7844,40.0,75.0,Relative,3s,Map
True,55.0,7844,50.0,85.0,Relative,3s,Map
True,15.0,7844,36.0,195.0,Relative,3s,Map
True,131.0,7844,146.0,186.0,Relative,3s,Map
True,189.0,7844,190.0,19.0,Relative,3s,Map
True,33.0,7844,73.0,61.0,Relative,3s,Map
True,76.0,7844,64.0,105.0,Relative,Inf,Map
True,81.0,7844,57.0,51.0,Relative,Inf,Map
False,117.0,7844,200.0,142.0,Relative,Inf,Map
False,113.0,7844,106.0,168.0,Relative,Inf,Map
False,193.0,7844,176.0,141.0,Relative,Inf,Map
False,180.0,7844,157.0,130.0,Relative,Inf,Map
False,156.0,7844,159.0,179.0,Relative,Inf,Map
False,131.0,7844,136.0,102.0,Relative,Inf,Map
True,171.0,7844,198.0,111.0,Relative,Inf,Map
True,135.0,7844,109.0,60.0,Relative,Inf,Map
True,156.0,7844,194.0,197.0,Relative,Inf,Map
True,171.0,7844,148.0,127.0,Relative,Inf,Map
False,33.0,7844,62.0,128.0,Relative,Inf,Map
False,119.0,7844,103.0,170.0,Relative,Inf,Map
True,133.0,7844,129.0,78.0,Relative,Inf,Map
True,133.0,7844,112.0,160.0,Relative,Inf,Map
False,117.0,7844,122.0,153.0,Relative,Inf,Map
False,39.0,7844,11.0,20.0,Relative,Inf,Map
True,189.0,7844,178.0,91.0,Relative,Inf,Map
True,55.0,7844,79.0,65.0,Relative,Inf,Map
True,15.0,7844,47.0,136.0,Relative,Inf,Map
True,81.0,7844,1.0,141.0,Relative,Inf,Map
True,119.0,7844,134.0,123.0,Relative,Inf,Map
False,152.0,7844,155.0,197.0,Relative,Inf,Map
True,180.0,7844,154.0,137.0,Relative,Inf,Map
True,193.0,7844,162.0,142.0,Relative,Inf,Map
False,39.0,7844,31.0,127.0,Relative,Inf,Map
False,113.0,7844,142.0,165.0,Relative,Inf,Map
True,76.0,7844,97.0,104.0,Relative,Inf,Map
True,15.0,7844,37.0,140.0,Relative,Inf,Map
True,131.0,7844,105.0,124.0,Relative,Inf,Map
False,135.0,7844,120.0,17.0,Relative,Inf,Map
True,189.0,7844,199.0,196.0,Relative,Inf,Map
True,152.0,7844,174.0,116.0,Relative,Inf,Map
True,55.0,7844,49.0,103.0,Relative,Inf,Map
False,33.0,7844,28.0,101.0,Relative,Inf,Map
False,15.0,8021,36.0,195.0,Relative,3s,Map
False,133.0,8021,107.0,172.0,Relative,3s,Map
True,33.0,8021,73.0,61.0,Relative,3s,Map
False,193.0,8021,151.0,167.0,Relative,3s,Map
False,117.0,8021,110.0,53.0,Relative,3s,Map
False,39.0,8021,83.0,142.0,Relative,3s,Map
False,135.0,8021,126.0,115.0,Relative,3s,Map
True,193.0,8021,149.0,106.0,Relative,3s,Map
True,119.0,8021,121.0,108.0,Relative,3s,Map
False,156.0,8021,173.0,120.0,Relative,3s,Map
True,113.0,8021,104.0,199.0,Relative,3s,Map
True,131.0,8021,138.0,198.0,Relative,3s,Map
True,15.0,8021,18.0,137.0,Relative,3s,Map
False,180.0,8021,169.0,125.0,Relative,3s,Map
True,156.0,8021,177.0,188.0,Relative,3s,Map
True,135.0,8021,132.0,114.0,Relative,3s,Map
True,189.0,8021,190.0,19.0,Relative,3s,Map
False,81.0,8021,69.0,200.0,Relative,3s,Map
False,33.0,8021,38.0,178.0,Relative,3s,Map
True,119.0,8021,130.0,139.0,Relative,3s,Map
False,180.0,8021,158.0,134.0,Relative,3s,Map
True,133.0,8021,118.0,199.0,Relative,3s,Map
False,171.0,8021,147.0,88.0,Relative,3s,Map
True,81.0,8021,52.0,148.0,Relative,3s,Map
False,171.0,8021,182.0,175.0,Relative,3s,Map
True,131.0,8021,146.0,186.0,Relative,3s,Map
True,39.0,8021,40.0,75.0,Relative,3s,Map
False,76.0,8021,99.0,102.0,Relative,3s,Map
True,117.0,8021,145.0,71.0,Relative,3s,Map
True,189.0,8021,191.0,67.0,Relative,3s,Map
True,76.0,8021,72.0,197.0,Relative,3s,Map
False,55.0,8021,59.0,34.0,Relative,3s,Map
True,113.0,8021,143.0,163.0,Relative,3s,Map
False,152.0,8021,181.0,184.0,Relative,3s,Map
False,152.0,8021,187.0,9.0,Relative,3s,Map
True,55.0,8021,50.0,85.0,Relative,3s,Map
False,156.0,8021,159.0,179.0,Relative,Inf,Map
True,15.0,8021,47.0,136.0,Relative,Inf,Map
True,15.0,8021,37.0,140.0,Relative,Inf,Map
True,119.0,8021,103.0,170.0,Relative,Inf,Map
True,133.0,8021,112.0,160.0,Relative,Inf,Map
True,33.0,8021,62.0,128.0,Relative,Inf,Map
False,135.0,8021,109.0,60.0,Relative,Inf,Map
False,171.0,8021,148.0,127.0,Relative,Inf,Map
False,113.0,8021,142.0,165.0,Relative,Inf,Map
False,81.0,8021,57.0,51.0,Relative,Inf,Map
False,180.0,8021,157.0,130.0,Relative,Inf,Map
False,117.0,8021,122.0,153.0,Relative,Inf,Map
True,180.0,8021,154.0,137.0,Relative,Inf,Map
True,39.0,8021,31.0,127.0,Relative,Inf,Map
True,76.0,8021,97.0,104.0,Relative,Inf,Map
False,189.0,8021,199.0,196.0,Relative,Inf,Map
True,39.0,8021,11.0,20.0,Relative,Inf,Map
False,131.0,8021,105.0,124.0,Relative,Inf,Map
False,156.0,8021,194.0,197.0,Relative,Inf,Map
True,33.0,8021,28.0,101.0,Relative,Inf,Map
True,135.0,8021,120.0,17.0,Relative,Inf,Map
False,113.0,8021,106.0,168.0,Relative,Inf,Map
False,193.0,8021,176.0,141.0,Relative,Inf,Map
True,55.0,8021,49.0,103.0,Relative,Inf,Map
False,119.0,8021,134.0,123.0,Relative,Inf,Map
True,193.0,8021,162.0,142.0,Relative,Inf,Map
True,133.0,8021,129.0,78.0,Relative,Inf,Map
False,76.0,8021,64.0,105.0,Relative,Inf,Map
True,171.0,8021,198.0,111.0,Relative,Inf,Map
False,81.0,8021,1.0,141.0,Relative,Inf,Map
True,152.0,8021,174.0,116.0,Relative,Inf,Map
True,189.0,8021,178.0,91.0,Relative,Inf,Map
True,55.0,8021,79.0,65.0,Relative,Inf,Map
False,152.0,8021,155.0,197.0,Relative,Inf,Map
True,117.0,8021,200.0,142.0,Relative,Inf,Map
False,131.0,8021,136.0,102.0,Relative,Inf,Map
True,180.0,8078,169.0,125.0,Relative,3s,Map
True,15.0,8078,18.0,137.0,Relative,3s,Map
True,152.0,8078,187.0,9.0,Relative,3s,Map
True,33.0,8078,38.0,178.0,Relative,3s,Map
False,171.0,8078,147.0,88.0,Relative,3s,Map
False,156.0,8078,173.0,120.0,Relative,3s,Map
False,39.0,8078,40.0,75.0,Relative,3s,Map
False,131.0,8078,146.0,186.0,Relative,3s,Map
False,135.0,8078,126.0,115.0,Relative,3s,Map
True,180.0,8078,158.0,134.0,Relative,3s,Map
True,189.0,8078,190.0,19.0,Relative,3s,Map
True,81.0,8078,69.0,200.0,Relative,3s,Map
False,81.0,8078,52.0,148.0,Relative,3s,Map
False,76.0,8078,72.0,197.0,Relative,3s,Map
True,171.0,8078,182.0,175.0,Relative,3s,Map
False,117.0,8078,145.0,71.0,Relative,3s,Map
False,131.0,8078,138.0,198.0,Relative,3s,Map
False,119.0,8078,130.0,139.0,Relative,3s,Map
False,133.0,8078,107.0,172.0,Relative,3s,Map
True,113.0,8078,104.0,199.0,Relative,3s,Map
True,39.0,8078,83.0,142.0,Relative,3s,Map
True,152.0,8078,181.0,184.0,Relative,3s,Map
True,133.0,8078,118.0,199.0,Relative,3s,Map
False,189.0,8078,191.0,67.0,Relative,3s,Map
False,117.0,8078,110.0,53.0,Relative,3s,Map
True,55.0,8078,59.0,34.0,Relative,3s,Map
True,55.0,8078,50.0,85.0,Relative,3s,Map
False,113.0,8078,143.0,163.0,Relative,3s,Map
True,193.0,8078,151.0,167.0,Relative,3s,Map
True,15.0,8078,36.0,195.0,Relative,3s,Map
True,76.0,8078,99.0,102.0,Relative,3s,Map
True,193.0,8078,149.0,106.0,Relative,3s,Map
True,135.0,8078,132.0,114.0,Relative,3s,Map
True,33.0,8078,73.0,61.0,Relative,3s,Map
True,156.0,8078,177.0,188.0,Relative,3s,Map
True,119.0,8078,121.0,108.0,Relative,3s,Map
True,193.0,8078,176.0,141.0,Relative,Inf,Map
True,55.0,8078,79.0,65.0,Relative,Inf,Map
False,76.0,8078,97.0,104.0,Relative,Inf,Map
True,81.0,8078,57.0,51.0,Relative,Inf,Map
True,152.0,8078,174.0,116.0,Relative,Inf,Map
True,76.0,8078,64.0,105.0,Relative,Inf,Map
True,39.0,8078,11.0,20.0,Relative,Inf,Map
True,180.0,8078,154.0,137.0,Relative,Inf,Map
True,180.0,8078,157.0,130.0,Relative,Inf,Map
True,33.0,8078,62.0,128.0,Relative,Inf,Map
True,133.0,8078,129.0,78.0,Relative,Inf,Map
True,189.0,8078,178.0,91.0,Relative,Inf,Map
True,33.0,8078,28.0,101.0,Relative,Inf,Map
False,113.0,8078,142.0,165.0,Relative,Inf,Map
False,135.0,8078,109.0,60.0,Relative,Inf,Map
True,193.0,8078,162.0,142.0,Relative,Inf,Map
True,131.0,8078,105.0,124.0,Relative,Inf,Map
True,189.0,8078,199.0,196.0,Relative,Inf,Map
True,113.0,8078,106.0,168.0,Relative,Inf,Map
True,81.0,8078,1.0,141.0,Relative,Inf,Map
True,156.0,8078,159.0,179.0,Relative,Inf,Map
True,135.0,8078,120.0,17.0,Relative,Inf,Map
False,133.0,8078,112.0,160.0,Relative,Inf,Map
True,171.0,8078,148.0,127.0,Relative,Inf,Map
True,117.0,8078,122.0,153.0,Relative,Inf,Map
True,131.0,8078,136.0,102.0,Relative,Inf,Map
False,39.0,8078,31.0,127.0,Relative,Inf,Map
False,156.0,8078,194.0,197.0,Relative,Inf,Map
True,15.0,8078,37.0,140.0,Relative,Inf,Map
True,15.0,8078,47.0,136.0,Relative,Inf,Map
True,152.0,8078,155.0,197.0,Relative,Inf,Map
True,117.0,8078,200.0,142.0,Relative,Inf,Map
True,55.0,8078,49.0,103.0,Relative,Inf,Map
True,119.0,8078,134.0,123.0,Relative,Inf,Map
False,171.0,8078,198.0,111.0,Relative,Inf,Map
False,119.0,8078,103.0,170.0,Relative,Inf,Map
True,117.0,8124,145.0,71.0,Relative,3s,Map
True,81.0,8124,52.0,148.0,Relative,3s,Map
True,33.0,8124,73.0,61.0,Relative,3s,Map
False,193.0,8124,149.0,106.0,Relative,3s,Map
True,39.0,8124,40.0,75.0,Relative,3s,Map
True,156.0,8124,177.0,188.0,Relative,3s,Map
True,76.0,8124,72.0,197.0,Relative,3s,Map
True,76.0,8124,99.0,102.0,Relative,3s,Map
True,33.0,8124,38.0,178.0,Relative,3s,Map
True,171.0,8124,182.0,175.0,Relative,3s,Map
True,119.0,8124,121.0,108.0,Relative,3s,Map
False,113.0,8124,104.0,199.0,Relative,3s,Map
True,133.0,8124,107.0,172.0,Relative,3s,Map
False,193.0,8124,151.0,167.0,Relative,3s,Map
True,55.0,8124,59.0,34.0,Relative,3s,Map
False,180.0,8124,158.0,134.0,Relative,3s,Map
True,189.0,8124,191.0,67.0,Relative,3s,Map
True,189.0,8124,190.0,19.0,Relative,3s,Map
False,119.0,8124,130.0,139.0,Relative,3s,Map
True,81.0,8124,69.0,200.0,Relative,3s,Map
True,39.0,8124,83.0,142.0,Relative,3s,Map
True,15.0,8124,36.0,195.0,Relative,3s,Map
True,131.0,8124,138.0,198.0,Relative,3s,Map
True,152.0,8124,187.0,9.0,Relative,3s,Map
True,131.0,8124,146.0,186.0,Relative,3s,Map
True,55.0,8124,50.0,85.0,Relative,3s,Map
True,152.0,8124,181.0,184.0,Relative,3s,Map
True,180.0,8124,169.0,125.0,Relative,3s,Map
True,171.0,8124,147.0,88.0,Relative,3s,Map
False,113.0,8124,143.0,163.0,Relative,3s,Map
True,135.0,8124,132.0,114.0,Relative,3s,Map
False,156.0,8124,173.0,120.0,Relative,3s,Map
True,135.0,8124,126.0,115.0,Relative,3s,Map
True,117.0,8124,110.0,53.0,Relative,3s,Map
True,15.0,8124,18.0,137.0,Relative,3s,Map
True,133.0,8124,118.0,199.0,Relative,3s,Map
True,81.0,8124,57.0,51.0,Relative,Inf,Map
False,156.0,8124,194.0,197.0,Relative,Inf,Map
False,133.0,8124,129.0,78.0,Relative,Inf,Map
True,152.0,8124,155.0,197.0,Relative,Inf,Map
True,15.0,8124,47.0,136.0,Relative,Inf,Map
True,76.0,8124,97.0,104.0,Relative,Inf,Map
False,171.0,8124,148.0,127.0,Relative,Inf,Map
True,131.0,8124,136.0,102.0,Relative,Inf,Map
True,180.0,8124,154.0,137.0,Relative,Inf,Map
True,131.0,8124,105.0,124.0,Relative,Inf,Map
True,55.0,8124,49.0,103.0,Relative,Inf,Map
True,135.0,8124,120.0,17.0,Relative,Inf,Map
True,171.0,8124,198.0,111.0,Relative,Inf,Map
False,113.0,8124,142.0,165.0,Relative,Inf,Map
True,189.0,8124,199.0,196.0,Relative,Inf,Map
True,189.0,8124,178.0,91.0,Relative,Inf,Map
True,15.0,8124,37.0,140.0,Relative,Inf,Map
True,39.0,8124,11.0,20.0,Relative,Inf,Map
True,152.0,8124,174.0,116.0,Relative,Inf,Map
True,81.0,8124,1.0,141.0,Relative,Inf,Map
True,113.0,8124,106.0,168.0,Relative,Inf,Map
True,76.0,8124,64.0,105.0,Relative,Inf,Map
True,55.0,8124,79.0,65.0,Relative,Inf,Map
False,180.0,8124,157.0,130.0,Relative,Inf,Map
True,133.0,8124,112.0,160.0,Relative,Inf,Map
True,119.0,8124,103.0,170.0,Relative,Inf,Map
True,193.0,8124,162.0,142.0,Relative,Inf,Map
True,119.0,8124,134.0,123.0,Relative,Inf,Map
True,117.0,8124,200.0,142.0,Relative,Inf,Map
True,117.0,8124,122.0,153.0,Relative,Inf,Map
False,193.0,8124,176.0,141.0,Relative,Inf,Map
True,33.0,8124,62.0,128.0,Relative,Inf,Map
True,33.0,8124,28.0,101.0,Relative,Inf,Map
True,39.0,8124,31.0,127.0,Relative,Inf,Map
True,156.0,8124,159.0,179.0,Relative,Inf,Map
True,135.0,8124,109.0,60.0,Relative,Inf,Map
True,180.0,8479,169.0,125.0,Relative,3s,Map
False,119.0,8479,130.0,139.0,Relative,3s,Map
False,117.0,8479,110.0,53.0,Relative,3s,Map
True,193.0,8479,149.0,106.0,Relative,3s,Map
False,171.0,8479,147.0,88.0,Relative,3s,Map
False,171.0,8479,182.0,175.0,Relative,3s,Map
False,189.0,8479,190.0,19.0,Relative,3s,Map
True,117.0,8479,145.0,71.0,Relative,3s,Map
False,133.0,8479,107.0,172.0,Relative,3s,Map
True,55.0,8479,50.0,85.0,Relative,3s,Map
False,131.0,8479,138.0,198.0,Relative,3s,Map
False,152.0,8479,187.0,9.0,Relative,3s,Map
True,39.0,8479,83.0,142.0,Relative,3s,Map
True,113.0,8479,104.0,199.0,Relative,3s,Map
True,15.0,8479,18.0,137.0,Relative,3s,Map
True,135.0,8479,132.0,114.0,Relative,3s,Map
True,189.0,8479,191.0,67.0,Relative,3s,Map
True,180.0,8479,158.0,134.0,Relative,3s,Map
True,81.0,8479,52.0,148.0,Relative,3s,Map
True,76.0,8479,99.0,102.0,Relative,3s,Map
True,33.0,8479,73.0,61.0,Relative,3s,Map
False,76.0,8479,72.0,197.0,Relative,3s,Map
True,119.0,8479,121.0,108.0,Relative,3s,Map
False,33.0,8479,38.0,178.0,Relative,3s,Map
True,39.0,8479,40.0,75.0,Relative,3s,Map
True,113.0,8479,143.0,163.0,Relative,3s,Map
True,15.0,8479,36.0,195.0,Relative,3s,Map
True,152.0,8479,181.0,184.0,Relative,3s,Map
True,81.0,8479,69.0,200.0,Relative,3s,Map
False,131.0,8479,146.0,186.0,Relative,3s,Map
False,133.0,8479,118.0,199.0,Relative,3s,Map
True,55.0,8479,59.0,34.0,Relative,3s,Map
False,156.0,8479,177.0,188.0,Relative,3s,Map
True,193.0,8479,151.0,167.0,Relative,3s,Map
False,156.0,8479,173.0,120.0,Relative,3s,Map
False,135.0,8479,126.0,115.0,Relative,3s,Map
True,131.0,8479,105.0,124.0,Relative,Inf,Map
False,133.0,8479,129.0,78.0,Relative,Inf,Map
True,55.0,8479,79.0,65.0,Relative,Inf,Map
False,135.0,8479,109.0,60.0,Relative,Inf,Map
False,117.0,8479,122.0,153.0,Relative,Inf,Map
False,152.0,8479,174.0,116.0,Relative,Inf,Map
True,156.0,8479,194.0,197.0,Relative,Inf,Map
True,76.0,8479,97.0,104.0,Relative,Inf,Map
False,171.0,8479,148.0,127.0,Relative,Inf,Map
True,152.0,8479,155.0,197.0,Relative,Inf,Map
True,33.0,8479,28.0,101.0,Relative,Inf,Map
True,15.0,8479,37.0,140.0,Relative,Inf,Map
False,193.0,8479,176.0,141.0,Relative,Inf,Map
False,133.0,8479,112.0,160.0,Relative,Inf,Map
False,180.0,8479,157.0,130.0,Relative,Inf,Map
True,119.0,8479,103.0,170.0,Relative,Inf,Map
True,131.0,8479,136.0,102.0,Relative,Inf,Map
False,113.0,8479,142.0,165.0,Relative,Inf,Map
True,15.0,8479,47.0,136.0,Relative,Inf,Map
True,81.0,8479,1.0,141.0,Relative,Inf,Map
False,135.0,8479,120.0,17.0,Relative,Inf,Map
False,156.0,8479,159.0,179.0,Relative,Inf,Map
True,81.0,8479,57.0,51.0,Relative,Inf,Map
True,189.0,8479,178.0,91.0,Relative,Inf,Map
True,39.0,8479,31.0,127.0,Relative,Inf,Map
True,33.0,8479,62.0,128.0,Relative,Inf,Map
