Accuracy,PrimeNr,Subject,TargetNr,TargetNr_wrong,Task,Time,Group
True,171.0,8195,182.0,175.0,Relative,3s,VR
True,119.0,8195,121.0,108.0,Relative,3s,VR
False,180.0,8195,169.0,125.0,Relative,3s,VR
False,55.0,8195,59.0,34.0,Relative,3s,VR
False,171.0,8195,147.0,88.0,Relative,3s,VR
True,180.0,8195,158.0,134.0,Relative,3s,VR
False,117.0,8195,110.0,53.0,Relative,3s,VR
False,15.0,8195,18.0,137.0,Relative,3s,VR
True,189.0,8195,190.0,19.0,Relative,3s,VR
True,33.0,8195,73.0,61.0,Relative,3s,VR
True,135.0,8195,126.0,115.0,Relative,3s,VR
False,39.0,8195,40.0,75.0,Relative,3s,VR
False,152.0,8195,187.0,9.0,Relative,3s,VR
False,193.0,8195,151.0,167.0,Relative,3s,VR
True,189.0,8195,191.0,67.0,Relative,3s,VR
False,81.0,8195,52.0,148.0,Relative,3s,VR
True,133.0,8195,118.0,199.0,Relative,3s,VR
False,76.0,8195,72.0,197.0,Relative,3s,VR
False,39.0,8195,83.0,142.0,Relative,3s,VR
True,55.0,8195,50.0,85.0,Relative,3s,VR
False,119.0,8195,130.0,139.0,Relative,3s,VR
False,193.0,8195,149.0,106.0,Relative,3s,VR
False,15.0,8195,36.0,195.0,Relative,3s,VR
True,135.0,8195,132.0,114.0,Relative,3s,VR
True,133.0,8195,107.0,172.0,Relative,3s,VR
False,113.0,8195,104.0,199.0,Relative,3s,VR
True,152.0,8195,181.0,184.0,Relative,3s,VR
False,156.0,8195,177.0,188.0,Relative,3s,VR
True,131.0,8195,146.0,186.0,Relative,3s,VR
True,33.0,8195,38.0,178.0,Relative,3s,VR
False,113.0,8195,143.0,163.0,Relative,3s,VR
True,156.0,8195,194.0,197.0,Relative,Inf,VR
True,180.0,8195,154.0,137.0,Relative,Inf,VR
True,15.0,8195,47.0,136.0,Relative,Inf,VR
True,113.0,8195,142.0,165.0,Relative,Inf,VR
False,39.0,8195,31.0,127.0,Relative,Inf,VR
False,133.0,8195,129.0,78.0,Relative,Inf,VR
False,15.0,8195,37.0,140.0,Relative,Inf,VR
True,55.0,8195,79.0,65.0,Relative,Inf,VR
True,117.0,8195,122.0,153.0,Relative,Inf,VR
False,133.0,8195,112.0,160.0,Relative,Inf,VR
False,33.0,8195,28.0,101.0,Relative,Inf,VR
True,189.0,8195,199.0,196.0,Relative,Inf,VR
True,180.0,8195,157.0,130.0,Relative,Inf,VR
False,135.0,8195,109.0,60.0,Relative,Inf,VR
False,33.0,8195,62.0,128.0,Relative,Inf,VR
False,135.0,8195,120.0,17.0,Relative,Inf,VR
True,55.0,8195,49.0,103.0,Relative,Inf,VR
True,76.0,8195,64.0,105.0,Relative,Inf,VR
False,156.0,8195,159.0,179.0,Relative,Inf,VR
False,171.0,8195,198.0,111.0,Relative,Inf,VR
True,171.0,8195,148.0,127.0,Relative,Inf,VR
True,193.0,8195,162.0,142.0,Relative,Inf,VR
True,152.0,8195,155.0,197.0,Relative,Inf,VR
True,189.0,8195,178.0,91.0,Relative,Inf,VR
True,152.0,8195,174.0,116.0,Relative,Inf,VR
False,119.0,8195,134.0,123.0,Relative,Inf,VR
False,117.0,8195,200.0,142.0,Relative,Inf,VR
True,131.0,8195,136.0,102.0,Relative,Inf,VR
True,81.0,8195,57.0,51.0,Relative,Inf,VR
True,193.0,8195,176.0,141.0,Relative,Inf,VR
False,113.0,8195,106.0,168.0,Relative,Inf,VR
False,131.0,8195,105.0,124.0,Relative,Inf,VR
True,81.0,8195,1.0,141.0,Relative,Inf,VR
False,39.0,8195,11.0,20.0,Relative,Inf,VR
True,76.0,8195,97.0,104.0,Relative,Inf,VR
True,119.0,8195,103.0,170.0,Relative,Inf,VR
False,135.0,4272,126.0,115.0,Relative,3s,VR
False,117.0,4272,145.0,71.0,Relative,3s,VR
False,55.0,4272,50.0,85.0,Relative,3s,VR
False,81.0,4272,69.0,200.0,Relative,3s,VR
True,113.0,4272,104.0,199.0,Relative,3s,VR
False,81.0,4272,52.0,148.0,Relative,3s,VR
False,76.0,4272,72.0,197.0,Relative,3s,VR
True,193.0,4272,151.0,167.0,Relative,3s,VR
False,76.0,4272,99.0,102.0,Relative,3s,VR
False,119.0,4272,130.0,139.0,Relative,3s,VR
False,113.0,4272,143.0,163.0,Relative,3s,VR
True,39.0,4272,40.0,75.0,Relative,3s,VR
False,180.0,4272,158.0,134.0,Relative,3s,VR
True,15.0,4272,18.0,137.0,Relative,3s,VR
True,39.0,4272,83.0,142.0,Relative,3s,VR
True,152.0,4272,187.0,9.0,Relative,3s,VR
False,189.0,4272,190.0,19.0,Relative,3s,VR
False,131.0,4272,146.0,186.0,Relative,3s,VR
False,117.0,4272,110.0,53.0,Relative,3s,VR
True,33.0,4272,73.0,61.0,Relative,3s,VR
False,189.0,4272,191.0,67.0,Relative,3s,VR
True,133.0,4272,118.0,199.0,Relative,3s,VR
True,131.0,4272,138.0,198.0,Relative,3s,VR
False,156.0,4272,173.0,120.0,Relative,3s,VR
True,119.0,4272,121.0,108.0,Relative,3s,VR
False,152.0,4272,181.0,184.0,Relative,3s,VR
False,171.0,4272,182.0,175.0,Relative,3s,VR
True,171.0,4272,147.0,88.0,Relative,3s,VR
False,193.0,4272,149.0,106.0,Relative,3s,VR
False,180.0,4272,169.0,125.0,Relative,3s,VR
False,135.0,4272,132.0,114.0,Relative,3s,VR
False,133.0,4272,107.0,172.0,Relative,3s,VR
False,55.0,4272,59.0,34.0,Relative,3s,VR
True,33.0,4272,38.0,178.0,Relative,3s,VR
False,156.0,4272,177.0,188.0,Relative,3s,VR
False,15.0,4272,36.0,195.0,Relative,3s,VR
True,15.0,4272,47.0,136.0,Relative,Inf,VR
True,81.0,4272,1.0,141.0,Relative,Inf,VR
False,76.0,4272,64.0,105.0,Relative,Inf,VR
False,131.0,4272,136.0,102.0,Relative,Inf,VR
True,133.0,4272,129.0,78.0,Relative,Inf,VR
False,171.0,4272,148.0,127.0,Relative,Inf,VR
False,117.0,4272,122.0,153.0,Relative,Inf,VR
True,189.0,4272,178.0,91.0,Relative,Inf,VR
True,117.0,4272,200.0,142.0,Relative,Inf,VR
False,180.0,4272,154.0,137.0,Relative,Inf,VR
True,171.0,4272,198.0,111.0,Relative,Inf,VR
True,152.0,4272,174.0,116.0,Relative,Inf,VR
True,113.0,4272,142.0,165.0,Relative,Inf,VR
False,39.0,4272,11.0,20.0,Relative,Inf,VR
True,55.0,4272,79.0,65.0,Relative,Inf,VR
False,131.0,4272,105.0,124.0,Relative,Inf,VR
True,55.0,4272,49.0,103.0,Relative,Inf,VR
False,113.0,4272,106.0,168.0,Relative,Inf,VR
True,189.0,4272,199.0,196.0,Relative,Inf,VR
False,33.0,4272,62.0,128.0,Relative,Inf,VR
False,39.0,4272,31.0,127.0,Relative,Inf,VR
False,193.0,4272,162.0,142.0,Relative,Inf,VR
True,180.0,4272,157.0,130.0,Relative,Inf,VR
True,81.0,4272,57.0,51.0,Relative,Inf,VR
False,156.0,4272,194.0,197.0,Relative,Inf,VR
True,119.0,4272,134.0,123.0,Relative,Inf,VR
False,76.0,4272,97.0,104.0,Relative,Inf,VR
True,156.0,4272,159.0,179.0,Relative,Inf,VR
True,133.0,4272,112.0,160.0,Relative,Inf,VR
True,193.0,4272,176.0,141.0,Relative,Inf,VR
True,135.0,4272,120.0,17.0,Relative,Inf,VR
False,135.0,4272,109.0,60.0,Relative,Inf,VR
True,152.0,4272,155.0,197.0,Relative,Inf,VR
True,33.0,4272,28.0,101.0,Relative,Inf,VR
False,119.0,4272,103.0,170.0,Relative,Inf,VR
True,15.0,4272,37.0,140.0,Relative,Inf,VR
True,39.0,5346,40.0,75.0,Relative,3s,VR
False,117.0,5346,145.0,71.0,Relative,3s,VR
False,15.0,5346,36.0,195.0,Relative,3s,VR
True,119.0,5346,130.0,139.0,Relative,3s,VR
True,193.0,5346,149.0,106.0,Relative,3s,VR
False,171.0,5346,147.0,88.0,Relative,3s,VR
True,81.0,5346,69.0,200.0,Relative,3s,VR
False,152.0,5346,187.0,9.0,Relative,3s,VR
False,133.0,5346,118.0,199.0,Relative,3s,VR
True,119.0,5346,121.0,108.0,Relative,3s,VR
True,189.0,5346,191.0,67.0,Relative,3s,VR
False,180.0,5346,158.0,134.0,Relative,3s,VR
False,171.0,5346,182.0,175.0,Relative,3s,VR
False,39.0,5346,83.0,142.0,Relative,3s,VR
True,135.0,5346,132.0,114.0,Relative,3s,VR
True,33.0,5346,73.0,61.0,Relative,3s,VR
True,131.0,5346,138.0,198.0,Relative,3s,VR
True,76.0,5346,99.0,102.0,Relative,3s,VR
False,152.0,5346,181.0,184.0,Relative,3s,VR
True,189.0,5346,190.0,19.0,Relative,3s,VR
False,131.0,5346,146.0,186.0,Relative,3s,VR
False,180.0,5346,169.0,125.0,Relative,3s,VR
False,156.0,5346,173.0,120.0,Relative,3s,VR
False,33.0,5346,38.0,178.0,Relative,3s,VR
True,55.0,5346,50.0,85.0,Relative,3s,VR
False,15.0,5346,18.0,137.0,Relative,3s,VR
False,117.0,5346,110.0,53.0,Relative,3s,VR
False,133.0,5346,107.0,172.0,Relative,3s,VR
False,55.0,5346,59.0,34.0,Relative,3s,VR
False,113.0,5346,104.0,199.0,Relative,3s,VR
True,81.0,5346,52.0,148.0,Relative,3s,VR
False,76.0,5346,72.0,197.0,Relative,3s,VR
True,193.0,5346,151.0,167.0,Relative,3s,VR
False,135.0,5346,126.0,115.0,Relative,3s,VR
True,156.0,5346,177.0,188.0,Relative,3s,VR
False,113.0,5346,143.0,163.0,Relative,3s,VR
False,189.0,5346,199.0,196.0,Relative,Inf,VR
True,193.0,5346,176.0,141.0,Relative,Inf,VR
True,171.0,5346,148.0,127.0,Relative,Inf,VR
True,39.0,5346,11.0,20.0,Relative,Inf,VR
True,180.0,5346,157.0,130.0,Relative,Inf,VR
True,119.0,5346,134.0,123.0,Relative,Inf,VR
True,76.0,5346,64.0,105.0,Relative,Inf,VR
False,55.0,5346,79.0,65.0,Relative,Inf,VR
True,193.0,5346,162.0,142.0,Relative,Inf,VR
False,152.0,5346,174.0,116.0,Relative,Inf,VR
True,81.0,5346,1.0,141.0,Relative,Inf,VR
False,15.0,5346,47.0,136.0,Relative,Inf,VR
True,81.0,5346,57.0,51.0,Relative,Inf,VR
True,156.0,5346,159.0,179.0,Relative,Inf,VR
True,152.0,5346,155.0,197.0,Relative,Inf,VR
False,113.0,5346,142.0,165.0,Relative,Inf,VR
True,117.0,5346,200.0,142.0,Relative,Inf,VR
True,171.0,5346,198.0,111.0,Relative,Inf,VR
False,117.0,5346,122.0,153.0,Relative,Inf,VR
False,131.0,5346,105.0,124.0,Relative,Inf,VR
False,131.0,5346,136.0,102.0,Relative,Inf,VR
False,33.0,5346,62.0,128.0,Relative,Inf,VR
True,113.0,5346,106.0,168.0,Relative,Inf,VR
True,135.0,5346,120.0,17.0,Relative,Inf,VR
True,15.0,5346,37.0,140.0,Relative,Inf,VR
True,39.0,5346,31.0,127.0,Relative,Inf,VR
True,33.0,5346,28.0,101.0,Relative,Inf,VR
False,133.0,5346,112.0,160.0,Relative,Inf,VR
False,133.0,5346,129.0,78.0,Relative,Inf,VR
False,156.0,5346,194.0,197.0,Relative,Inf,VR
False,189.0,5346,178.0,91.0,Relative,Inf,VR
True,55.0,5346,49.0,103.0,Relative,Inf,VR
True,180.0,5346,154.0,137.0,Relative,Inf,VR
False,119.0,5346,103.0,170.0,Relative,Inf,VR
True,76.0,5346,97.0,104.0,Relative,Inf,VR
False,135.0,5346,109.0,60.0,Relative,Inf,VR
False,131.0,8072,138.0,198.0,Relative,3s,VR
False,81.0,8072,52.0,148.0,Relative,3s,VR
True,119.0,8072,130.0,139.0,Relative,3s,VR
False,171.0,8072,147.0,88.0,Relative,3s,VR
True,135.0,8072,132.0,114.0,Relative,3s,VR
False,81.0,8072,69.0,200.0,Relative,3s,VR
True,119.0,8072,121.0,108.0,Relative,3s,VR
True,133.0,8072,118.0,199.0,Relative,3s,VR
False,189.0,8072,191.0,67.0,Relative,3s,VR
False,76.0,8072,72.0,197.0,Relative,3s,VR
True,33.0,8072,38.0,178.0,Relative,3s,VR
True,189.0,8072,190.0,19.0,Relative,3s,VR
True,39.0,8072,83.0,142.0,Relative,3s,VR
True,135.0,8072,126.0,115.0,Relative,3s,VR
True,113.0,8072,143.0,163.0,Relative,3s,VR
False,152.0,8072,181.0,184.0,Relative,3s,VR
True,156.0,8072,173.0,120.0,Relative,3s,VR
True,180.0,8072,169.0,125.0,Relative,3s,VR
False,39.0,8072,40.0,75.0,Relative,3s,VR
False,117.0,8072,145.0,71.0,Relative,3s,VR
False,193.0,8072,149.0,106.0,Relative,3s,VR
False,55.0,8072,59.0,34.0,Relative,3s,VR
False,117.0,8072,110.0,53.0,Relative,3s,VR
False,180.0,8072,158.0,134.0,Relative,3s,VR
False,55.0,8072,50.0,85.0,Relative,3s,VR
False,171.0,8072,182.0,175.0,Relative,3s,VR
False,193.0,8072,151.0,167.0,Relative,3s,VR
True,156.0,8072,177.0,188.0,Relative,3s,VR
True,15.0,8072,36.0,195.0,Relative,3s,VR
True,33.0,8072,73.0,61.0,Relative,3s,VR
False,152.0,8072,187.0,9.0,Relative,3s,VR
True,113.0,8072,104.0,199.0,Relative,3s,VR
True,76.0,8072,99.0,102.0,Relative,3s,VR
False,131.0,8072,146.0,186.0,Relative,3s,VR
True,15.0,8072,18.0,137.0,Relative,3s,VR
True,133.0,8072,107.0,172.0,Relative,3s,VR
False,135.0,8072,120.0,17.0,Relative,Inf,VR
True,193.0,8072,176.0,141.0,Relative,Inf,VR
False,189.0,8072,178.0,91.0,Relative,Inf,VR
True,117.0,8072,200.0,142.0,Relative,Inf,VR
True,33.0,8072,62.0,128.0,Relative,Inf,VR
False,133.0,8072,112.0,160.0,Relative,Inf,VR
False,15.0,8072,37.0,140.0,Relative,Inf,VR
True,39.0,8072,31.0,127.0,Relative,Inf,VR
False,119.0,8072,103.0,170.0,Relative,Inf,VR
True,119.0,8072,134.0,123.0,Relative,Inf,VR
False,113.0,8072,106.0,168.0,Relative,Inf,VR
True,133.0,8072,129.0,78.0,Relative,Inf,VR
False,171.0,8072,148.0,127.0,Relative,Inf,VR
True,156.0,8072,159.0,179.0,Relative,Inf,VR
False,113.0,8072,142.0,165.0,Relative,Inf,VR
False,180.0,8072,157.0,130.0,Relative,Inf,VR
False,81.0,8072,57.0,51.0,Relative,Inf,VR
False,76.0,8072,97.0,104.0,Relative,Inf,VR
True,135.0,8072,109.0,60.0,Relative,Inf,VR
False,193.0,8072,162.0,142.0,Relative,Inf,VR
True,76.0,8072,64.0,105.0,Relative,Inf,VR
False,189.0,8072,199.0,196.0,Relative,Inf,VR
True,55.0,8072,49.0,103.0,Relative,Inf,VR
False,152.0,8072,155.0,197.0,Relative,Inf,VR
True,171.0,8072,198.0,111.0,Relative,Inf,VR
False,33.0,8072,28.0,101.0,Relative,Inf,VR
True,15.0,8072,47.0,136.0,Relative,Inf,VR
True,39.0,8072,11.0,20.0,Relative,Inf,VR
True,55.0,8072,79.0,65.0,Relative,Inf,VR
False,131.0,8072,105.0,124.0,Relative,Inf,VR
False,156.0,8072,194.0,197.0,Relative,Inf,VR
False,180.0,8072,154.0,137.0,Relative,Inf,VR
True,152.0,8072,174.0,116.0,Relative,Inf,VR
True,81.0,8072,1.0,141.0,Relative,Inf,VR
False,117.0,8072,122.0,153.0,Relative,Inf,VR
True,131.0,8072,136.0,102.0,Relative,Inf,VR
False,156.0,6398,177.0,188.0,Relative,3s,VR
True,55.0,6398,50.0,85.0,Relative,3s,VR
False,189.0,6398,191.0,67.0,Relative,3s,VR
False,135.0,6398,132.0,114.0,Relative,3s,VR
True,55.0,6398,59.0,34.0,Relative,3s,VR
False,113.0,6398,143.0,163.0,Relative,3s,VR
True,133.0,6398,107.0,172.0,Relative,3s,VR
False,39.0,6398,40.0,75.0,Relative,3s,VR
False,171.0,6398,147.0,88.0,Relative,3s,VR
True,133.0,6398,118.0,199.0,Relative,3s,VR
True,33.0,6398,38.0,178.0,Relative,3s,VR
False,152.0,6398,181.0,184.0,Relative,3s,VR
True,15.0,6398,18.0,137.0,Relative,3s,VR
False,171.0,6398,182.0,175.0,Relative,3s,VR
True,76.0,6398,99.0,102.0,Relative,3s,VR
True,131.0,6398,146.0,186.0,Relative,3s,VR
True,15.0,6398,36.0,195.0,Relative,3s,VR
False,119.0,6398,130.0,139.0,Relative,3s,VR
True,193.0,6398,151.0,167.0,Relative,3s,VR
True,117.0,6398,145.0,71.0,Relative,3s,VR
True,135.0,6398,126.0,115.0,Relative,3s,VR
False,76.0,6398,72.0,197.0,Relative,3s,VR
True,81.0,6398,52.0,148.0,Relative,3s,VR
False,156.0,6398,173.0,120.0,Relative,3s,VR
True,81.0,6398,69.0,200.0,Relative,3s,VR
True,180.0,6398,169.0,125.0,Relative,3s,VR
True,33.0,6398,73.0,61.0,Relative,3s,VR
True,180.0,6398,158.0,134.0,Relative,3s,VR
True,113.0,6398,104.0,199.0,Relative,3s,VR
True,39.0,6398,83.0,142.0,Relative,3s,VR
True,193.0,6398,149.0,106.0,Relative,3s,VR
False,117.0,6398,110.0,53.0,Relative,3s,VR
False,152.0,6398,187.0,9.0,Relative,3s,VR
False,189.0,6398,190.0,19.0,Relative,3s,VR
True,119.0,6398,121.0,108.0,Relative,3s,VR
False,131.0,6398,138.0,198.0,Relative,3s,VR
True,33.0,6398,62.0,128.0,Relative,Inf,VR
True,193.0,6398,162.0,142.0,Relative,Inf,VR
True,189.0,6398,178.0,91.0,Relative,Inf,VR
True,15.0,6398,47.0,136.0,Relative,Inf,VR
False,156.0,6398,194.0,197.0,Relative,Inf,VR
False,171.0,6398,148.0,127.0,Relative,Inf,VR
True,152.0,6398,174.0,116.0,Relative,Inf,VR
True,39.0,6398,11.0,20.0,Relative,Inf,VR
True,133.0,6398,129.0,78.0,Relative,Inf,VR
True,39.0,6398,31.0,127.0,Relative,Inf,VR
True,76.0,6398,64.0,105.0,Relative,Inf,VR
True,180.0,6398,154.0,137.0,Relative,Inf,VR
True,119.0,6398,134.0,123.0,Relative,Inf,VR
True,15.0,6398,37.0,140.0,Relative,Inf,VR
True,171.0,6398,198.0,111.0,Relative,Inf,VR
True,117.0,6398,122.0,153.0,Relative,Inf,VR
True,156.0,6398,159.0,179.0,Relative,Inf,VR
False,113.0,6398,106.0,168.0,Relative,Inf,VR
True,193.0,6398,176.0,141.0,Relative,Inf,VR
True,81.0,6398,57.0,51.0,Relative,Inf,VR
True,76.0,6398,97.0,104.0,Relative,Inf,VR
True,180.0,6398,157.0,130.0,Relative,Inf,VR
False,189.0,6398,199.0,196.0,Relative,Inf,VR
True,135.0,6398,109.0,60.0,Relative,Inf,VR
False,133.0,6398,112.0,160.0,Relative,Inf,VR
True,135.0,6398,120.0,17.0,Relative,Inf,VR
True,131.0,6398,105.0,124.0,Relative,Inf,VR
True,33.0,6398,28.0,101.0,Relative,Inf,VR
True,152.0,6398,155.0,197.0,Relative,Inf,VR
True,55.0,6398,49.0,103.0,Relative,Inf,VR
True,55.0,6398,79.0,65.0,Relative,Inf,VR
False,117.0,6398,200.0,142.0,Relative,Inf,VR
True,81.0,6398,1.0,141.0,Relative,Inf,VR
True,131.0,6398,136.0,102.0,Relative,Inf,VR
False,119.0,6398,103.0,170.0,Relative,Inf,VR
True,113.0,6398,142.0,165.0,Relative,Inf,VR
True,15.0,3743,36.0,195.0,Relative,3s,VR
True,81.0,3743,52.0,148.0,Relative,3s,VR
False,81.0,3743,69.0,200.0,Relative,3s,VR
False,39.0,3743,40.0,75.0,Relative,3s,VR
False,113.0,3743,104.0,199.0,Relative,3s,VR
False,76.0,3743,99.0,102.0,Relative,3s,VR
True,131.0,3743,138.0,198.0,Relative,3s,VR
True,152.0,3743,181.0,184.0,Relative,3s,VR
False,119.0,3743,130.0,139.0,Relative,3s,VR
True,135.0,3743,132.0,114.0,Relative,3s,VR
True,135.0,3743,126.0,115.0,Relative,3s,VR
False,55.0,3743,59.0,34.0,Relative,3s,VR
True,15.0,3743,18.0,137.0,Relative,3s,VR
True,193.0,3743,149.0,106.0,Relative,3s,VR
True,133.0,3743,107.0,172.0,Relative,3s,VR
True,189.0,3743,190.0,19.0,Relative,3s,VR
False,117.0,3743,145.0,71.0,Relative,3s,VR
True,133.0,3743,118.0,199.0,Relative,3s,VR
False,156.0,3743,173.0,120.0,Relative,3s,VR
True,156.0,3743,177.0,188.0,Relative,3s,VR
True,189.0,3743,191.0,67.0,Relative,3s,VR
False,152.0,3743,187.0,9.0,Relative,3s,VR
False,39.0,3743,83.0,142.0,Relative,3s,VR
False,193.0,3743,151.0,167.0,Relative,3s,VR
False,171.0,3743,182.0,175.0,Relative,3s,VR
True,33.0,3743,73.0,61.0,Relative,3s,VR
True,180.0,3743,158.0,134.0,Relative,3s,VR
False,76.0,3743,72.0,197.0,Relative,3s,VR
False,119.0,3743,121.0,108.0,Relative,3s,VR
False,180.0,3743,169.0,125.0,Relative,3s,VR
False,131.0,3743,146.0,186.0,Relative,3s,VR
False,55.0,3743,50.0,85.0,Relative,3s,VR
True,171.0,3743,147.0,88.0,Relative,3s,VR
False,33.0,3743,38.0,178.0,Relative,3s,VR
False,117.0,3743,110.0,53.0,Relative,3s,VR
True,113.0,3743,143.0,163.0,Relative,3s,VR
True,76.0,3743,64.0,105.0,Relative,Inf,VR
True,156.0,3743,159.0,179.0,Relative,Inf,VR
True,152.0,3743,174.0,116.0,Relative,Inf,VR
True,189.0,3743,178.0,91.0,Relative,Inf,VR
False,119.0,3743,103.0,170.0,Relative,Inf,VR
False,180.0,3743,154.0,137.0,Relative,Inf,VR
True,15.0,3743,47.0,136.0,Relative,Inf,VR
True,193.0,3743,176.0,141.0,Relative,Inf,VR
False,171.0,3743,198.0,111.0,Relative,Inf,VR
True,39.0,3743,11.0,20.0,Relative,Inf,VR
False,117.0,3743,200.0,142.0,Relative,Inf,VR
False,113.0,3743,106.0,168.0,Relative,Inf,VR
True,33.0,3743,62.0,128.0,Relative,Inf,VR
True,33.0,3743,28.0,101.0,Relative,Inf,VR
False,135.0,3743,120.0,17.0,Relative,Inf,VR
True,131.0,3743,105.0,124.0,Relative,Inf,VR
True,131.0,3743,136.0,102.0,Relative,Inf,VR
True,171.0,3743,148.0,127.0,Relative,Inf,VR
False,55.0,3743,49.0,103.0,Relative,Inf,VR
True,39.0,3743,31.0,127.0,Relative,Inf,VR
True,156.0,3743,194.0,197.0,Relative,Inf,VR
True,55.0,3743,79.0,65.0,Relative,Inf,VR
True,152.0,3743,155.0,197.0,Relative,Inf,VR
False,113.0,3743,142.0,165.0,Relative,Inf,VR
True,15.0,3743,37.0,140.0,Relative,Inf,VR
False,76.0,3743,97.0,104.0,Relative,Inf,VR
True,133.0,3743,129.0,78.0,Relative,Inf,VR
False,189.0,3743,199.0,196.0,Relative,Inf,VR
True,133.0,3743,112.0,160.0,Relative,Inf,VR
False,81.0,3743,1.0,141.0,Relative,Inf,VR
False,180.0,3743,157.0,130.0,Relative,Inf,VR
True,81.0,3743,57.0,51.0,Relative,Inf,VR
True,135.0,3743,109.0,60.0,Relative,Inf,VR
False,119.0,3743,134.0,123.0,Relative,Inf,VR
True,117.0,3743,122.0,153.0,Relative,Inf,VR
True,193.0,3743,162.0,142.0,Relative,Inf,VR
True,152.0,5253,187.0,9.0,Relative,3s,VR
False,171.0,5253,182.0,175.0,Relative,3s,VR
False,113.0,5253,104.0,199.0,Relative,3s,VR
True,15.0,5253,18.0,137.0,Relative,3s,VR
False,119.0,5253,121.0,108.0,Relative,3s,VR
True,117.0,5253,145.0,71.0,Relative,3s,VR
True,33.0,5253,73.0,61.0,Relative,3s,VR
False,117.0,5253,110.0,53.0,Relative,3s,VR
False,133.0,5253,107.0,172.0,Relative,3s,VR
False,76.0,5253,99.0,102.0,Relative,3s,VR
True,189.0,5253,190.0,19.0,Relative,3s,VR
True,152.0,5253,181.0,184.0,Relative,3s,VR
False,193.0,5253,149.0,106.0,Relative,3s,VR
False,193.0,5253,151.0,167.0,Relative,3s,VR
False,113.0,5253,143.0,163.0,Relative,3s,VR
False,133.0,5253,118.0,199.0,Relative,3s,VR
False,135.0,5253,132.0,114.0,Relative,3s,VR
False,156.0,5253,177.0,188.0,Relative,3s,VR
False,135.0,5253,126.0,115.0,Relative,3s,VR
True,156.0,5253,173.0,120.0,Relative,3s,VR
False,33.0,5253,38.0,178.0,Relative,3s,VR
False,180.0,5253,158.0,134.0,Relative,3s,VR
True,189.0,5253,191.0,67.0,Relative,3s,VR
True,39.0,5253,83.0,142.0,Relative,3s,VR
True,55.0,5253,59.0,34.0,Relative,3s,VR
False,171.0,5253,147.0,88.0,Relative,3s,VR
True,55.0,5253,50.0,85.0,Relative,3s,VR
False,131.0,5253,138.0,198.0,Relative,3s,VR
False,15.0,5253,36.0,195.0,Relative,3s,VR
False,39.0,5253,40.0,75.0,Relative,3s,VR
True,180.0,5253,169.0,125.0,Relative,3s,VR
True,81.0,5253,52.0,148.0,Relative,3s,VR
True,131.0,5253,146.0,186.0,Relative,3s,VR
True,81.0,5253,69.0,200.0,Relative,3s,VR
False,76.0,5253,72.0,197.0,Relative,3s,VR
True,119.0,5253,130.0,139.0,Relative,3s,VR
False,55.0,5253,79.0,65.0,Relative,Inf,VR
False,33.0,5253,62.0,128.0,Relative,Inf,VR
True,81.0,5253,57.0,51.0,Relative,Inf,VR
False,76.0,5253,97.0,104.0,Relative,Inf,VR
False,55.0,5253,49.0,103.0,Relative,Inf,VR
False,76.0,5253,64.0,105.0,Relative,Inf,VR
True,117.0,5253,122.0,153.0,Relative,Inf,VR
False,15.0,5253,47.0,136.0,Relative,Inf,VR
False,33.0,5253,28.0,101.0,Relative,Inf,VR
False,189.0,5253,178.0,91.0,Relative,Inf,VR
False,117.0,5253,200.0,142.0,Relative,Inf,VR
False,113.0,5253,106.0,168.0,Relative,Inf,VR
True,180.0,5253,157.0,130.0,Relative,Inf,VR
True,39.0,5253,11.0,20.0,Relative,Inf,VR
True,171.0,5253,198.0,111.0,Relative,Inf,VR
False,131.0,5253,136.0,102.0,Relative,Inf,VR
False,171.0,5253,148.0,127.0,Relative,Inf,VR
True,133.0,5253,129.0,78.0,Relative,Inf,VR
True,156.0,5253,194.0,197.0,Relative,Inf,VR
True,180.0,5253,154.0,137.0,Relative,Inf,VR
False,113.0,5253,142.0,165.0,Relative,Inf,VR
False,189.0,5253,199.0,196.0,Relative,Inf,VR
True,193.0,5253,162.0,142.0,Relative,Inf,VR
False,119.0,5253,103.0,170.0,Relative,Inf,VR
True,152.0,5253,174.0,116.0,Relative,Inf,VR
True,81.0,5253,1.0,141.0,Relative,Inf,VR
False,156.0,5253,159.0,179.0,Relative,Inf,VR
True,131.0,5253,105.0,124.0,Relative,Inf,VR
False,133.0,5253,112.0,160.0,Relative,Inf,VR
True,193.0,5253,176.0,141.0,Relative,Inf,VR
True,135.0,5253,120.0,17.0,Relative,Inf,VR
False,15.0,5253,37.0,140.0,Relative,Inf,VR
True,135.0,5253,109.0,60.0,Relative,Inf,VR
False,119.0,5253,134.0,123.0,Relative,Inf,VR
False,39.0,5253,31.0,127.0,Relative,Inf,VR
False,152.0,5253,155.0,197.0,Relative,Inf,VR
True,189.0,9475,191.0,67.0,Relative,3s,VR
False,117.0,9475,110.0,53.0,Relative,3s,VR
False,119.0,9475,121.0,108.0,Relative,3s,VR
False,171.0,9475,147.0,88.0,Relative,3s,VR
True,135.0,9475,132.0,114.0,Relative,3s,VR
True,133.0,9475,118.0,199.0,Relative,3s,VR
True,156.0,9475,177.0,188.0,Relative,3s,VR
True,171.0,9475,182.0,175.0,Relative,3s,VR
